10082,81779,L1.E.CR1,4,
10082,81723,L1.E.CR1,4,
10082,80765,L1.E.CR1,4,
10082,81284,L1.E.CR1,4,
10082,81239,L1.E.CR1,4,
10082,80283,L1.E.CR1,4,
10082,81347,L1.E.CR1,4,
10082,81329,L1.E.CR1,4,
10082,81229,L1.E.CR1,4,
10082,81704,L1.E.CR1,4,
10082,80318,L1.E.CR1,4,
10082,83666,L1.E.CR1,4,
10082,80595,L1.E.CR1,4,
10082,81764,L1.E.CR1,4,
10082,81739,L1.E.CR1,4,
10082,81779,L1.E.CR2,4,
10082,81723,L1.E.CR2,4,
10082,80765,L1.E.CR2,4,
10082,81284,L1.E.CR2,4,
10082,81239,L1.E.CR2,4,
10082,80283,L1.E.CR2,4,
10082,81347,L1.E.CR2,4,
10082,81329,L1.E.CR2,4,
10082,81229,L1.E.CR2,4,
10082,81704,L1.E.CR2,4,
10082,80318,L1.E.CR2,3,
10082,83666,L1.E.CR2,4,
10082,80595,L1.E.CR2,3,
10082,81764,L1.E.CR2,4,
10082,81739,L1.E.CR2,4,
10082,81779,L1.E.CR3,4,
10082,81723,L1.E.CR3,4,
10082,80765,L1.E.CR3,4,
10082,81284,L1.E.CR3,4,
10082,81239,L1.E.CR3,4,
10082,80283,L1.E.CR3,4,
10082,81347,L1.E.CR3,3,
10082,81329,L1.E.CR3,4,
10082,81229,L1.E.CR3,3,
10082,81704,L1.E.CR3,4,
10082,80318,L1.E.CR3,4,
10082,83666,L1.E.CR3,4,
10082,80595,L1.E.CR3,3,
10082,81764,L1.E.CR3,3,
10082,81739,L1.E.CR3,3,
10082,81779,L1.E.CR4,4,
10082,81723,L1.E.CR4,4,
10082,80765,L1.E.CR4,3,
10082,81284,L1.E.CR4,4,
10082,81239,L1.E.CR4,3,
10082,80283,L1.E.CR4,3,
10082,81347,L1.E.CR4,3,
10082,81329,L1.E.CR4,4,
10082,81229,L1.E.CR4,4,
10082,81704,L1.E.CR4,3,
10082,80318,L1.E.CR4,4,
10082,83666,L1.E.CR4,4,
10082,80595,L1.E.CR4,3,
10082,81764,L1.E.CR4,4,
10082,81739,L1.E.CR4,3,
10082,81779,L1.E.CR5,4,
10082,81723,L1.E.CR5,4,
10082,80765,L1.E.CR5,4,
10082,81284,L1.E.CR5,4,
10082,81239,L1.E.CR5,4,
10082,80283,L1.E.CR5,4,
10082,81347,L1.E.CR5,4,
10082,81329,L1.E.CR5,4,
10082,81229,L1.E.CR5,4,
10082,81704,L1.E.CR5,3,
10082,80318,L1.E.CR5,3,
10082,83666,L1.E.CR5,4,
10082,80595,L1.E.CR5,4,
10082,81764,L1.E.CR5,4,
10082,81739,L1.E.CR5,3,
10082,81779,L1.E,100,100
10082,81723,L1.E,100,100
10082,80765,L1.E,95,95
10082,81284,L1.E,100,100
10082,81239,L1.E,95,95
10082,80283,L1.E,95,95
10082,81347,L1.E,90,90
10082,81329,L1.E,100,100
10082,81229,L1.E,95,95
10082,81704,L1.E,90,90
10082,80318,L1.E,90,90
10082,83666,L1.E,100,100
10082,80595,L1.E,85,85
10082,81764,L1.E,95,95
10082,81739,L1.E,85,85
10082,81779,L1.R.CR1,76.5,76.5
10082,81723,L1.R.CR1,94,94
10082,80765,L1.R.CR1,85,85
10082,81284,L1.R.CR1,85.5,85.5
10082,81239,L1.R.CR1,82,82
10082,80283,L1.R.CR1,68.5,68.5
10082,81347,L1.R.CR1,88,88
10082,81329,L1.R.CR1,88,88
10082,81229,L1.R.CR1,91,91
10082,81704,L1.R.CR1,95,95
10082,80318,L1.R.CR1,91,91
10082,83666,L1.R.CR1,88,88
10082,80595,L1.R.CR1,85.5,85.5
10082,81764,L1.R.CR1,87.5,87.5
10082,81739,L1.R.CR1,85.5,85.5
10082,81779,L1.R,76.5,76.5
10082,81723,L1.R,94,94
10082,80765,L1.R,85,85
10082,81284,L1.R,85.5,85.5
10082,81239,L1.R,82,82
10082,80283,L1.R,68.5,68.5
10082,81347,L1.R,88,88
10082,81329,L1.R,88,88
10082,81229,L1.R,91,91
10082,81704,L1.R,95,95
10082,80318,L1.R,91,91
10082,83666,L1.R,88,88
10082,80595,L1.R,85.5,85.5
10082,81764,L1.R,87.5,87.5
10082,81739,L1.R,85.5,85.5
10082,81779,L2.E.CR1,4,
10082,81723,L2.E.CR1,0,
10082,80765,L2.E.CR1,4,
10082,81284,L2.E.CR1,4,
10082,81239,L2.E.CR1,4,
10082,80283,L2.E.CR1,4,
10082,81347,L2.E.CR1,4,
10082,81329,L2.E.CR1,4,
10082,81229,L2.E.CR1,4,
10082,81704,L2.E.CR1,4,
10082,80318,L2.E.CR1,4,
10082,83666,L2.E.CR1,4,
10082,80595,L2.E.CR1,4,
10082,81764,L2.E.CR1,4,
10082,81739,L2.E.CR1,4,
10082,81779,L2.E.CR2,4,
10082,81723,L2.E.CR2,0,
10082,80765,L2.E.CR2,4,
10082,81284,L2.E.CR2,4,
10082,81239,L2.E.CR2,4,
10082,80283,L2.E.CR2,4,
10082,81347,L2.E.CR2,4,
10082,81329,L2.E.CR2,4,
10082,81229,L2.E.CR2,4,
10082,81704,L2.E.CR2,4,
10082,80318,L2.E.CR2,4,
10082,83666,L2.E.CR2,4,
10082,80595,L2.E.CR2,4,
10082,81764,L2.E.CR2,4,
10082,81739,L2.E.CR2,4,
10082,81779,L2.E.CR3,4,
10082,81723,L2.E.CR3,0,
10082,80765,L2.E.CR3,4,
10082,81284,L2.E.CR3,4,
10082,81239,L2.E.CR3,4,
10082,80283,L2.E.CR3,4,
10082,81347,L2.E.CR3,4,
10082,81329,L2.E.CR3,2,
10082,81229,L2.E.CR3,3,
10082,81704,L2.E.CR3,4,
