10276,82430,FE.Q2,21,84
10276,81017,FE.Q2,15,60
10276,83329,FE.Q2,25,100
10276,83068,FE.Q2,23,92
10276,82628,FE.Q2,17.5,70
10276,83080,FE.Q2,21,84
10276,82677,FE.Q2,12,48
10276,84893,FE.Q2,23.5,94
10276,81423,FE.Q3,24,96
10276,82366,FE.Q3,7.5,30
10276,82430,FE.Q3,6,24
10276,81017,FE.Q3,0,0
10276,83329,FE.Q3,13.5,54
10276,83068,FE.Q3,12,48
10276,82628,FE.Q3,4,16
10276,83080,FE.Q3,7,28
10276,82677,FE.Q3,3,12
10276,84893,FE.Q3,8,32
10276,81423,FE.Q4,8,80
10276,82366,FE.Q4,7.5,75
10276,82430,FE.Q4,0,0
10276,81017,FE.Q4,0,0
10276,83329,FE.Q4,9.5,95
10276,83068,FE.Q4,0,0
10276,82628,FE.Q4,0,0
10276,83080,FE.Q4,0,0
10276,82677,FE.Q4,4.5,45
10276,84893,FE.Q4,0,0
10276,81423,FE.Q5,0,0
10276,82366,FE.Q5,0,0
10276,82430,FE.Q5,5,50
10276,81017,FE.Q5,3,30
10276,83329,FE.Q5,8,80
10276,83068,FE.Q5,0,0
10276,82628,FE.Q5,0,0
10276,83080,FE.Q5,4,40
10276,82677,FE.Q5,2,20
10276,84893,FE.Q5,0,0
10276,81423,FE,86,86
10276,82366,FE,60.5,60.5
10276,82430,FE,46,46
10276,81017,FE,28,28
10276,83329,FE,85.5,85.5
10276,83068,FE,61,61
10276,82628,FE,28.5,28.5
10276,83080,FE,55,55
10276,82677,FE,33.5,33.5
10276,84893,FE,56.5,56.5
10277,81031,ME1.Q1,0,0
10277,83179,ME1.Q1,11,55
10277,82075,ME1.Q1,20,100
10277,83160,ME1.Q1,5,25
10277,82504,ME1.Q1,0.5,2.5
10277,81031,ME1.Q2,7,23.33333333
10277,83179,ME1.Q2,11.5,38.33333333
10277,82075,ME1.Q2,5,16.66666667
10277,83160,ME1.Q2,10,33.33333333
10277,82504,ME1.Q2,1,3.333333333
10277,81031,ME1.Q3,0,0
10277,83179,ME1.Q3,0,0
10277,82075,ME1.Q3,8,32
10277,83160,ME1.Q3,8,32
10277,82504,ME1.Q3,4,16
10277,81031,ME1.Q4,0,0
10277,83179,ME1.Q4,7.5,30
10277,82075,ME1.Q4,0,0
10277,83160,ME1.Q4,7.5,30
10277,82504,ME1.Q4,0,0
10277,81031,ME1,7,7
10277,83179,ME1,30,30
10277,82075,ME1,33,33
10277,83160,ME1,30.5,30.5
10277,82504,ME1,5.5,5.5
10277,81031,ME2.Q1,13,65
10277,82103,ME2.Q1,18,90
10277,83179,ME2.Q1,18,90
10277,83456,ME2.Q1,9,45
10277,82075,ME2.Q1,18,90
10277,83160,ME2.Q1,10,50
10277,82504,ME2.Q1,5,25
10277,81031,ME2.Q2,9.5,38
10277,82103,ME2.Q2,15.5,62
10277,83179,ME2.Q2,6,24
10277,83456,ME2.Q2,15,60
10277,82075,ME2.Q2,25,100
10277,83160,ME2.Q2,15.5,62
10277,82504,ME2.Q2,13.75,55
10277,81031,ME2.Q3,15,60
10277,82103,ME2.Q3,10,40
10277,83179,ME2.Q3,5,20
10277,83456,ME2.Q3,22,88
10277,82075,ME2.Q3,18,72
10277,83160,ME2.Q3,5,20
10277,82504,ME2.Q3,18,72
10277,81031,ME2.Q4,9,30
10277,82103,ME2.Q4,12,40
10277,83179,ME2.Q4,6,20
10277,83456,ME2.Q4,17,56.66666667
10277,82075,ME2.Q4,22,73.33333333
10277,83160,ME2.Q4,4,13.33333333
10277,82504,ME2.Q4,21,70
10277,81031,ME2,46.5,46.5
10277,82103,ME2,55.5,55.5
10277,83179,ME2,35,35
10277,83456,ME2,63,63
10277,82075,ME2,83,83
10277,83160,ME2,34.5,34.5
10277,82504,ME2,57.75,57.75
10277,81031,FE.Q1,20.5,68.33333333
10277,82103,FE.Q1,27,90
10277,83179,FE.Q1,21,70
10277,83456,FE.Q1,23,76.66666667
10277,82075,FE.Q1,23.5,78.33333333
10277,83160,FE.Q1,19.5,65
10277,82504,FE.Q1,22,73.33333333
10277,81031,FE.Q2,17.5,70
10277,82103,FE.Q2,21.5,86
10277,83179,FE.Q2,22,88
10277,83456,FE.Q2,16.5,66
10277,82075,FE.Q2,24.5,98
10277,83160,FE.Q2,21,84
10277,82504,FE.Q2,16.5,66
10277,81031,FE.Q3,5,20
10277,82103,FE.Q3,10,40
10277,83179,FE.Q3,10,40
10277,83456,FE.Q3,0,0
10277,82075,FE.Q3,13,52
10277,83160,FE.Q3,7.5,30
10277,82504,FE.Q3,5,20
10277,81031,FE.Q4,0,0
10277,82103,FE.Q4,9.5,95
10277,83179,FE.Q4,4.5,45
10277,83456,FE.Q4,5,50
10277,82075,FE.Q4,5,50
10277,83160,FE.Q4,4.5,45
10277,82504,FE.Q4,0,0
10277,81031,FE.Q5,0,0
10277,82103,FE.Q5,4,40
10277,83179,FE.Q5,0,0
10277,83456,FE.Q5,3,30
10277,82075,FE.Q5,5,50
10277,83160,FE.Q5,6,60
10277,82504,FE.Q5,2,20
10277,81031,FE,43,43
10277,82103,FE,72,72
10277,83179,FE,57.5,57.5
10277,83456,FE,47.5,47.5
10277,82075,FE,71,71
10277,83160,FE,58.5,58.5
10277,82504,FE,45.5,45.5
10278,83007,ME1.Q1,20,100
10278,82876,ME1.Q1,20,100
10278,82425,ME1.Q1,4,20
10278,82983,ME1.Q1,14,70
10278,82637,ME1.Q1,13,65
10278,81948,ME1.Q1,7,35
10278,82383,ME1.Q1,3,15
10278,83461,ME1.Q1,15,75
10278,81808,ME1.Q1,15,75
10278,83007,ME1.Q2,27,90
10278,82876,ME1.Q2,19,63.33333333
10278,82425,ME1.Q2,2,6.666666667
10278,82983,ME1.Q2,5,16.66666667
10278,82637,ME1.Q2,16,53.33333333
10278,81948,ME1.Q2,0,0
10278,82383,ME1.Q2,5,16.66666667
10278,83461,ME1.Q2,28,93.33333333
10278,81808,ME1.Q2,7,23.33333333
10278,83007,ME1.Q3,18.5,74
10278,82876,ME1.Q3,7,28
10278,82425,ME1.Q3,6,24
10278,82983,ME1.Q3,1,4
10278,82637,ME1.Q3,13,52
10278,81948,ME1.Q3,4,16
10278,82383,ME1.Q3,10,40
10278,83461,ME1.Q3,10.5,42
10278,81808,ME1.Q3,0,0
10278,83007,ME1.Q4,15.5,62
10278,82876,ME1.Q4,25,100
10278,82425,ME1.Q4,0,0
10278,82983,ME1.Q4,0,0
10278,82637,ME1.Q4,0,0
10278,81948,ME1.Q4,5,20
10278,82383,ME1.Q4,0,0
10278,83461,ME1.Q4,6.5,26
10278,81808,ME1.Q4,0,0
10278,83007,ME1,81,81
10278,82876,ME1,71,71
10278,82425,ME1,12,12
10278,82983,ME1,20,20
10278,82637,ME1,42,42
10278,81948,ME1,16,16
10278,82383,ME1,18,18
10278,83461,ME1,60,60
10278,81808,ME1,22,22
10278,83007,ME2.Q1,9,45
10278,82876,ME2.Q1,20,100
10278,82425,ME2.Q1,13,65
10278,82983,ME2.Q1,5,25
10278,82637,ME2.Q1,15,75
10278,81948,ME2.Q1,9,45
10278,82809,ME2.Q1,17.5,87.5
10278,83461,ME2.Q1,18,90
10278,81808,ME2.Q1,3,15
10278,83007,ME2.Q2,16,64
10278,82876,ME2.Q2,18,72
10278,82425,ME2.Q2,13.5,54
10278,82983,ME2.Q2,12.5,50
10278,82637,ME2.Q2,16.25,65
10278,81948,ME2.Q2,4,16
10278,82809,ME2.Q2,12.25,49
10278,83461,ME2.Q2,17,68
10278,81808,ME2.Q2,11,44
10278,83007,ME2.Q3,18.5,74
10278,82876,ME2.Q3,25,100
10278,82425,ME2.Q3,5,20
10278,82983,ME2.Q3,20,80
10278,82637,ME2.Q3,20,80
10278,81948,ME2.Q3,18,72
10278,82809,ME2.Q3,23,92
10278,83461,ME2.Q3,15,60
10278,81808,ME2.Q3,24,96
10278,83007,ME2.Q4,20,66.66666667
10278,82876,ME2.Q4,30,100
10278,82425,ME2.Q4,2,6.666666667
10278,82983,ME2.Q4,0,0
10278,82637,ME2.Q4,13.5,45
10278,81948,ME2.Q4,16,53.33333333
10278,82809,ME2.Q4,18,60
10278,83461,ME2.Q4,25,83.33333333
10278,81808,ME2.Q4,18.5,61.66666667
10278,83007,ME2,63.5,63.5
10278,82876,ME2,93,93
10278,82425,ME2,33.5,33.5
10278,82983,ME2,37.5,37.5
10278,82637,ME2,64.75,64.75
10278,81948,ME2,47,47
10278,82809,ME2,70.75,70.75
10278,83461,ME2,75,75
10278,81808,ME2,56.5,56.5
10278,83007,FE.Q1,30,100
10278,82876,FE.Q1,25,83.33333333
10278,82425,FE.Q1,19.5,65
10278,82983,FE.Q1,10,33.33333333
10278,82637,FE.Q1,23.5,78.33333333
10278,81948,FE.Q1,20,66.66666667
10278,82809,FE.Q1,17,56.66666667
10278,82383,FE.Q1,18.5,61.66666667
10278,83461,FE.Q1,29.5,98.33333333
10278,81808,FE.Q1,14,46.66666667
10278,83007,FE.Q2,24,96
10278,82876,FE.Q2,25,100
10278,82425,FE.Q2,19,76
10278,82983,FE.Q2,17.5,70
10278,82637,FE.Q2,21,84
10278,81948,FE.Q2,16,64
10278,82809,FE.Q2,10.5,42
10278,82383,FE.Q2,17.5,70
10278,83461,FE.Q2,20,80
10278,81808,FE.Q2,16.5,66
10278,83007,FE.Q3,17,68
10278,82876,FE.Q3,2,8
10278,82425,FE.Q3,0,0
10278,82983,FE.Q3,0,0
10278,82637,FE.Q3,6,24
10278,81948,FE.Q3,0,0
10278,82809,FE.Q3,11,44
10278,82383,FE.Q3,5,20
10278,83461,FE.Q3,5,20
10278,81808,FE.Q3,5,20
10278,83007,FE.Q4,10,100
10278,82876,FE.Q4,10,100
10278,82425,FE.Q4,8.5,85
10278,82983,FE.Q4,0,0
10278,82637,FE.Q4,10,100
10278,81948,FE.Q4,0,0
10278,82809,FE.Q4,5,50
10278,82383,FE.Q4,0,0
10278,83461,FE.Q4,0,0
10278,81808,FE.Q4,0,0
10278,83007,FE.Q5,8,80
10278,82876,FE.Q5,8,80
10278,82425,FE.Q5,0,0
10278,82983,FE.Q5,2,20
10278,82637,FE.Q5,10,100
10278,81948,FE.Q5,0,0
10278,82809,FE.Q5,7,70
10278,82383,FE.Q5,0,0
10278,83461,FE.Q5,0,0
10278,81808,FE.Q5,0,0
10278,83007,FE,89,89
10278,82876,FE,70,70
10278,82425,FE,47,47
10278,82983,FE,29.5,29.5
10278,82637,FE,70.5,70.5
10278,81948,FE,36,36
10278,82809,FE,50.5,50.5
10278,82383,FE,41,41
10278,83461,FE,54.5,54.5
10278,81808,FE,35.5,35.5
10335,82461,ME1.Q1,14,70
10335,82899,ME1.Q1,7.5,37.5
10335,82949,ME1.Q1,6,30
10335,81945,ME1.Q1,4,20
10335,83112,ME1.Q1,12.5,62.5
10335,83191,ME1.Q1,2,10
10335,81790,ME1.Q1,0,0
10335,82066,ME1.Q1,3,15
10335,82461,ME1.Q2,5,16.66666667
10335,82899,ME1.Q2,8,26.66666667
10335,82949,ME1.Q2,24,80
10335,81945,ME1.Q2,9,30
10335,83112,ME1.Q2,3,10
10335,83191,ME1.Q2,5,16.66666667
10335,81790,ME1.Q2,0,0
10335,82066,ME1.Q2,10,33.33333333
10335,82461,ME1.Q3,8.5,34
10335,82899,ME1.Q3,6.5,26
10335,82949,ME1.Q3,18.5,74
10335,81945,ME1.Q3,0,0
10335,83112,ME1.Q3,7,28
10335,83191,ME1.Q3,0,0
10335,81790,ME1.Q3,0,0
10335,82066,ME1.Q3,17,68
10335,82461,ME1.Q4,10,40
10335,82899,ME1.Q4,25,100
10335,82949,ME1.Q4,21,84
10335,81945,ME1.Q4,7.5,30
10335,83112,ME1.Q4,7.5,30
10335,83191,ME1.Q4,0,0
10335,81790,ME1.Q4,0,0
10335,82066,ME1.Q4,15,60
10335,82461,ME1,37.5,37.5
10335,82899,ME1,47,47
10335,82949,ME1,69.5,69.5
10335,81945,ME1,20.5,20.5
10335,83112,ME1,30,30
10335,83191,ME1,7,7
10335,81790,ME1,0,0
10335,82066,ME1,45,45
10335,82461,ME2.Q1,17,85
10335,82899,ME2.Q1,17,85
10335,81913,ME2.Q1,20,100
10335,82961,ME2.Q1,19,95
10335,82949,ME2.Q1,20,100
10335,81945,ME2.Q1,20,100
10335,83112,ME2.Q1,17,85
10335,82017,ME2.Q1,14,70
10335,83191,ME2.Q1,19,95
10335,81790,ME2.Q1,0,0
10335,82066,ME2.Q1,20,100
10335,82461,ME2.Q2,19,76
10335,82899,ME2.Q2,25,100
10335,81913,ME2.Q2,13,52
10335,82961,ME2.Q2,4,16
10335,82949,ME2.Q2,19,76
10335,81945,ME2.Q2,9.5,38
10335,83112,ME2.Q2,14.5,58
10335,82017,ME2.Q2,17,68
10335,83191,ME2.Q2,6,24
10335,81790,ME2.Q2,0,0
10335,82066,ME2.Q2,14.5,58
10335,82461,ME2.Q3,25,100
10335,82899,ME2.Q3,25,100
10335,81913,ME2.Q3,24,96
10335,82961,ME2.Q3,23,92
10335,82949,ME2.Q3,25,100
10335,81945,ME2.Q3,25,100
10335,83112,ME2.Q3,25,100
10335,82017,ME2.Q3,25,100
10335,83191,ME2.Q3,25,100
10335,81790,ME2.Q3,0,0
10335,82066,ME2.Q3,21,84
10335,82461,ME2.Q4,26,86.66666667
10335,82899,ME2.Q4,12,40
10335,81913,ME2.Q4,25,83.33333333
10335,82961,ME2.Q4,8,26.66666667
10335,82949,ME2.Q4,28,93.33333333
10335,81945,ME2.Q4,29,96.66666667
10335,83112,ME2.Q4,10,33.33333333
10335,82017,ME2.Q4,4,13.33333333
10335,83191,ME2.Q4,10,33.33333333
10335,81790,ME2.Q4,0,0
10335,82066,ME2.Q4,13,43.33333333
10335,82461,ME2,87,87
10335,82899,ME2,79,79
10335,81913,ME2,82,82
10335,82961,ME2,54,54
10335,82949,ME2,92,92
10335,81945,ME2,83.5,83.5
10335,83112,ME2,66.5,66.5
10335,82017,ME2,60,60
10335,83191,ME2,60,60
10335,81790,ME2,0,0
10335,82066,ME2,68.5,68.5
10335,82461,FE.Q1,23,76.66666667
10335,82899,FE.Q1,20.5,68.33333333
10335,81913,FE.Q1,0,0
10335,82961,FE.Q1,17.5,58.33333333
10335,82949,FE.Q1,21,70
10335,81945,FE.Q1,24.5,81.66666667
10335,83112,FE.Q1,19,63.33333333
10335,82017,FE.Q1,15,50
10335,83191,FE.Q1,20,66.66666667
10335,81790,FE.Q1,0,0
10335,82066,FE.Q1,24,80
10335,82461,FE.Q2,25,100
10335,82899,FE.Q2,9.5,38
10335,81913,FE.Q2,0,0
10335,82961,FE.Q2,9,36
10335,82949,FE.Q2,22.5,90
10335,81945,FE.Q2,17.5,70
10335,83112,FE.Q2,22.5,90
10335,82017,FE.Q2,7.5,30
10335,83191,FE.Q2,6,24
10335,81790,FE.Q2,0,0
10335,82066,FE.Q2,25,100
10335,82461,FE.Q3,14,56
10335,82899,FE.Q3,11.5,46
10335,81913,FE.Q3,0,0
10335,82961,FE.Q3,10,40
10335,82949,FE.Q3,0,0
10335,81945,FE.Q3,22,88
10335,83112,FE.Q3,10.5,42
10335,82017,FE.Q3,0,0
10335,83191,FE.Q3,10.5,42
10335,81790,FE.Q3,0,0
10335,82066,FE.Q3,0,0
10335,82461,FE.Q4,10,100
10335,82899,FE.Q4,0,0
10335,81913,FE.Q4,0,0
10335,82961,FE.Q4,7,70
10335,82949,FE.Q4,5,50
10335,81945,FE.Q4,0,0
10335,83112,FE.Q4,0,0
10335,82017,FE.Q4,0,0
10335,83191,FE.Q4,0,0
10335,81790,FE.Q4,0,0
10335,82066,FE.Q4,5,50
10335,82461,FE.Q5,4,40
10335,82899,FE.Q5,10,100
10335,81913,FE.Q5,0,0
10335,82961,FE.Q5,2,20
10335,82949,FE.Q5,6,60
10335,81945,FE.Q5,7,70
10335,83112,FE.Q5,0,0
10335,82017,FE.Q5,0,0
10335,83191,FE.Q5,1,10
10335,81790,FE.Q5,0,0
10335,82066,FE.Q5,8,80
10335,82461,FE,76,76
10335,82899,FE,51.5,51.5
10335,81913,FE,0,0
10335,82961,FE,45.5,45.5
10335,82949,FE,54.5,54.5
10335,81945,FE,71,71
10335,83112,FE,52,52
10335,82017,FE,22.5,22.5
10335,83191,FE,37.5,37.5
10335,81790,FE,0,0
10335,82066,FE,62,62
10398,81720,ME1.Q1,17,85
10398,18806,ME1.Q1,13,65
10398,82986,ME1.Q1,5,25
10398,83372,ME1.Q1,8,40
10398,82291,ME1.Q1,5,25
10398,82460,ME1.Q1,13,65
10398,81996,ME1.Q1,0,0
10398,83142,ME1.Q1,10,50
10398,82315,ME1.Q1,20,100
10398,82500,ME1.Q1,20,100
10398,83396,ME1.Q1,10,50
10398,83231,ME1.Q1,19,95
10398,83407,ME1.Q1,20,100
10398,81705,ME1.Q1,13,65
10398,82734,ME1.Q1,0,0
10398,85302,ME1.Q1,8,40
10398,81720,ME1.Q2,19.5,65
10398,18806,ME1.Q2,7,23.33333333
10398,82986,ME1.Q2,5,16.66666667
10398,83372,ME1.Q2,25,83.33333333
10398,82291,ME1.Q2,14,46.66666667
10398,82460,ME1.Q2,28,93.33333333
10398,81996,ME1.Q2,14,46.66666667
10398,83142,ME1.Q2,3,10
10398,82315,ME1.Q2,20,66.66666667
10398,82500,ME1.Q2,23,76.66666667
10398,83396,ME1.Q2,6,20
10398,83231,ME1.Q2,28,93.33333333
10398,83407,ME1.Q2,23,76.66666667
10398,81705,ME1.Q2,8,26.66666667
10398,82734,ME1.Q2,25.5,85
10398,85302,ME1.Q2,22.5,75
10398,81720,ME1.Q3,13,52
10398,18806,ME1.Q3,0,0
